reputation,group,player,round,action,avg_action,wealth
reputation = 5,7,145,2,0,0.0,
reputation = 5,7,145,3,0,0.0,
reputation = 5,7,145,4,0,0.0,
reputation = 5,7,145,5,0,0.0,
reputation = 5,7,145,6,0,0.0,
reputation = 5,7,145,7,0,0.0,
reputation = 5,7,145,8,0,0.0,
reputation = 5,7,145,9,0,0.0,
reputation = 5,7,145,10,0,0.0,
reputation = 5,7,145,11,0,0.0,
reputation = 5,7,145,12,1,0.08333333333333333,
reputation = 5,7,145,13,1,0.15384615384615385,
reputation = 5,7,145,14,0,0.14285714285714285,
reputation = 5,7,145,15,0,0.13333333333333333,
reputation = 5,7,145,16,0,0.125,
reputation = 5,7,145,17,0,0.11764705882352941,
reputation = 5,7,145,18,0,0.1111111111111111,
reputation = 5,7,145,19,0,0.10526315789473684,
reputation = 5,7,145,20,0,0.1,
reputation = 5,7,145,21,0,0.09523809523809523,
reputation = 5,7,145,22,1,0.13636363636363635,
reputation = 5,7,145,23,0,0.13043478260869565,
reputation = 5,7,145,24,0,0.125,
reputation = 5,7,145,25,0,0.12,1925.0
reputation = 5,7,146,1,1,1.0,
reputation = 5,7,146,2,1,1.0,
reputation = 5,7,146,3,1,1.0,
reputation = 5,7,146,4,1,1.0,
reputation = 5,7,146,5,1,1.0,
reputation = 5,7,146,6,0,0.8333333333333334,
reputation = 5,7,146,7,1,0.8571428571428571,
reputation = 5,7,146,8,1,0.875,
reputation = 5,7,146,9,1,0.8888888888888888,
reputation = 5,7,146,10,1,0.9,
reputation = 5,7,146,11,0,0.8181818181818182,
reputation = 5,7,146,12,1,0.8333333333333334,
reputation = 5,7,146,13,1,0.8461538461538461,
reputation = 5,7,146,14,1,0.8571428571428571,
reputation = 5,7,146,15,1,0.8666666666666667,
reputation = 5,7,146,16,1,0.875,
reputation = 5,7,146,17,1,0.8823529411764706,
reputation = 5,7,146,18,1,0.8888888888888888,
reputation = 5,7,146,19,0,0.8421052631578947,
reputation = 5,7,146,20,1,0.85,
reputation = 5,7,146,21,1,0.8571428571428571,
reputation = 5,7,146,22,1,0.8636363636363636,
reputation = 5,7,146,23,0,0.8260869565217391,
reputation = 5,7,146,24,0,0.7916666666666666,
reputation = 5,7,146,25,1,0.8,1412.0
reputation = 5,7,147,1,1,1.0,
reputation = 5,7,147,2,1,1.0,
reputation = 5,7,147,3,1,1.0,
reputation = 5,7,147,4,1,1.0,
reputation = 5,7,147,5,1,1.0,
reputation = 5,7,147,6,1,1.0,
reputation = 5,7,147,7,0,0.8571428571428571,
reputation = 5,7,147,8,1,0.875,
reputation = 5,7,147,9,1,0.8888888888888888,
reputation = 5,7,147,10,1,0.9,
reputation = 5,7,147,11,1,0.9090909090909091,
reputation = 5,7,147,12,0,0.8333333333333334,
reputation = 5,7,147,13,1,0.8461538461538461,
reputation = 5,7,147,14,1,0.8571428571428571,
reputation = 5,7,147,15,1,0.8666666666666667,
reputation = 5,7,147,16,1,0.875,
reputation = 5,7,147,17,1,0.8823529411764706,
reputation = 5,7,147,18,0,0.8333333333333334,
reputation = 5,7,147,19,1,0.8421052631578947,
reputation = 5,7,147,20,1,0.85,
reputation = 5,7,147,21,1,0.8571428571428571,
reputation = 5,7,147,22,1,0.8636363636363636,
reputation = 5,7,147,23,1,0.8695652173913043,
reputation = 5,7,147,24,0,0.8333333333333334,
reputation = 5,7,147,25,1,0.84,903.0
reputation = 5,7,148,1,1,1.0,
reputation = 5,7,148,2,1,1.0,
reputation = 5,7,148,3,1,1.0,
reputation = 5,7,148,4,1,1.0,
reputation = 5,7,148,5,0,0.8,
reputation = 5,7,148,6,1,0.8333333333333334,
reputation = 5,7,148,7,1,0.8571428571428571,
reputation = 5,7,148,8,1,0.875,
reputation = 5,7,148,9,1,0.8888888888888888,
reputation = 5,7,148,10,0,0.8,
reputation = 5,7,148,11,0,0.7272727272727273,
reputation = 5,7,148,12,1,0.75,
reputation = 5,7,148,13,1,0.7692307692307693,
reputation = 5,7,148,14,1,0.7857142857142857,
reputation = 5,7,148,15,0,0.7333333333333333,
reputation = 5,7,148,16,1,0.75,
reputation = 5,7,148,17,0,0.7058823529411765,
reputation = 5,7,148,18,0,0.6666666666666666,
reputation = 5,7,148,19,0,0.631578947368421,
reputation = 5,7,148,20,0,0.6,
reputation = 5,7,148,21,1,0.6190476190476191,
reputation = 5,7,148,22,1,0.6363636363636364,
reputation = 5,7,148,23,1,0.6521739130434783,
reputation = 5,7,148,24,1,0.6666666666666666,
reputation = 5,7,148,25,0,0.64,1983.0
reputation = 5,7,149,1,1,1.0,
reputation = 5,7,149,2,1,1.0,
reputation = 5,7,149,3,1,1.0,
reputation = 5,7,149,4,1,1.0,
reputation = 5,7,149,5,0,0.8,
reputation = 5,7,149,6,1,0.8333333333333334,
reputation = 5,7,149,7,1,0.8571428571428571,
reputation = 5,7,149,8,0,0.75,
reputation = 5,7,149,9,1,0.7777777777777778,
reputation = 5,7,149,10,1,0.8,
reputation = 5,7,149,11,0,0.7272727272727273,
reputation = 5,7,149,12,0,0.6666666666666666,
reputation = 5,7,149,13,1,0.6923076923076923,
reputation = 5,7,149,14,1,0.7142857142857143,
reputation = 5,7,149,15,1,0.7333333333333333,
reputation = 5,7,149,16,1,0.75,
reputation = 5,7,149,17,0,0.7058823529411765,
reputation = 5,7,149,18,1,0.7222222222222222,
reputation = 5,7,149,19,1,0.7368421052631579,
reputation = 5,7,149,20,0,0.7,
reputation = 5,7,149,21,1,0.7142857142857143,
reputation = 5,7,149,22,1,0.7272727272727273,
reputation = 5,7,149,23,0,0.6956521739130435,
reputation = 5,7,149,24,1,0.7083333333333334,
reputation = 5,7,149,25,1,0.72,1617.0
reputation = 5,7,150,1,1,1.0,
reputation = 5,7,150,2,1,1.0,
reputation = 5,7,150,3,1,1.0,
reputation = 5,7,150,4,0,0.75,
reputation = 5,7,150,5,1,0.8,
reputation = 5,7,150,6,1,0.8333333333333334,
reputation = 5,7,150,7,0,0.7142857142857143,
reputation = 5,7,150,8,1,0.75,
reputation = 5,7,150,9,1,0.7777777777777778,
reputation = 5,7,150,10,1,0.8,
reputation = 5,7,150,11,1,0.8181818181818182,
reputation = 5,7,150,12,1,0.8333333333333334,
reputation = 5,7,150,13,0,0.7692307692307693,
reputation = 5,7,150,14,1,0.7857142857142857,
reputation = 5,7,150,15,1,0.8,
reputation = 5,7,150,16,0,0.75,
reputation = 5,7,150,17,1,0.7647058823529411,
reputation = 5,7,150,18,1,0.7777777777777778,
reputation = 5,7,150,19,0,0.7368421052631579,
reputation = 5,7,150,20,1,0.75,
reputation = 5,7,150,21,0,0.7142857142857143,
reputation = 5,7,150,22,1,0.7272727272727273,
reputation = 5,7,150,23,1,0.7391304347826086,
reputation = 5,7,150,24,1,0.75,
reputation = 5,7,150,25,1,0.76,2007.0
reputation = 5,7,151,1,0,0.0,
reputation = 5,7,151,2,0,0.0,
reputation = 5,7,151,3,0,0.0,
reputation = 5,7,151,4,1,0.25,
reputation = 5,7,151,5,0,0.2,
reputation = 5,7,151,6,0,0.16666666666666666,
reputation = 5,7,151,7,0,0.14285714285714285,
reputation = 5,7,151,8,0,0.125,
reputation = 5,7,151,9,0,0.1111111111111111,
reputation = 5,7,151,10,1,0.2,
reputation = 5,7,151,11,0,0.18181818181818182,
reputation = 5,7,151,12,1,0.25,
reputation = 5,7,151,13,0,0.23076923076923078,
reputation = 5,7,151,14,0,0.21428571428571427,
reputation = 5,7,151,15,1,0.26666666666666666,
reputation = 5,7,151,16,0,0.25,
reputation = 5,7,151,17,0,0.23529411764705882,
reputation = 5,7,151,18,0,0.2222222222222222,
reputation = 5,7,151,19,1,0.2631578947368421,
reputation = 5,7,151,20,0,0.25,
reputation = 5,7,151,21,0,0.23809523809523808,
reputation = 5,7,151,22,1,0.2727272727272727,
reputation = 5,7,151,23,0,0.2608695652173913,
reputation = 5,7,151,24,0,0.25,
reputation = 5,7,151,25,0,0.24,915.0
reputation = 5,7,152,1,1,1.0,
reputation = 5,7,152,2,0,0.5,
reputation = 5,7,152,3,0,0.3333333333333333,
reputation = 5,7,152,4,0,0.25,
reputation = 5,7,152,5,0,0.2,
reputation = 5,7,152,6,1,0.3333333333333333,
reputation = 5,7,152,7,0,0.2857142857142857,
reputation = 5,7,152,8,0,0.25,
reputation = 5,7,152,9,0,0.2222222222222222,
reputation = 5,7,152,10,1,0.3,
reputation = 5,7,152,11,0,0.2727272727272727,
reputation = 5,7,152,12,0,0.25,
reputation = 5,7,152,13,1,0.3076923076923077,
reputation = 5,7,152,14,0,0.2857142857142857,
reputation = 5,7,152,15,0,0.26666666666666666,
reputation = 5,7,152,16,1,0.3125,
reputation = 5,7,152,17,0,0.29411764705882354,
reputation = 5,7,152,18,1,0.3333333333333333,
reputation = 5,7,152,19,0,0.3157894736842105,
reputation = 5,7,152,20,0,0.3,
reputation = 5,7,152,21,0,0.2857142857142857,
reputation = 5,7,152,22,0,0.2727272727272727,
reputation = 5,7,152,23,1,0.30434782608695654,
reputation = 5,7,152,24,0,0.2916666666666667,
reputation = 5,7,152,25,0,0.28,944.0
reputation = 5,7,153,1,1,1.0,
reputation = 5,7,153,2,0,0.5,
reputation = 5,7,153,3,1,0.6666666666666666,
reputation = 5,7,153,4,1,0.75,
reputation = 5,7,153,5,1,0.8,
reputation = 5,7,153,6,0,0.6666666666666666,
reputation = 5,7,153,7,1,0.7142857142857143,
reputation = 5,7,153,8,0,0.625,
reputation = 5,7,153,9,0,0.5555555555555556,
reputation = 5,7,153,10,1,0.6,
reputation = 5,7,153,11,0,0.5454545454545454,
reputation = 5,7,153,12,1,0.5833333333333334,
reputation = 5,7,153,13,1,0.6153846153846154,
reputation = 5,7,153,14,1,0.6428571428571429,
reputation = 5,7,153,15,0,0.6,
reputation = 5,7,153,16,0,0.5625,
reputation = 5,7,153,17,0,0.5294117647058824,
reputation = 5,7,153,18,1,0.5555555555555556,
reputation = 5,7,153,19,0,0.5263157894736842,
reputation = 5,7,153,20,1,0.55,
reputation = 5,7,153,21,0,0.5238095238095238,
reputation = 5,7,153,22,0,0.5,
reputation = 5,7,153,23,1,0.5217391304347826,
reputation = 5,7,153,24,0,0.5,
reputation = 5,7,153,25,0,0.48,2242.0
reputation = 5,8,154,1,0,0.0,
reputation = 5,8,154,2,1,0.5,
reputation = 5,8,154,3,0,0.3333333333333333,
reputation = 5,8,154,4,1,0.5,
reputation = 5,8,154,5,1,0.6,
reputation = 5,8,154,6,1,0.6666666666666666,
reputation = 5,8,154,7,0,0.5714285714285714,
reputation = 5,8,154,8,1,0.625,
reputation = 5,8,154,9,1,0.6666666666666666,
reputation = 5,8,154,10,1,0.7,
reputation = 5,8,154,11,0,0.6363636363636364,
reputation = 5,8,154,12,1,0.6666666666666666,
reputation = 5,8,154,13,0,0.6153846153846154,
reputation = 5,8,154,14,1,0.6428571428571429,
reputation = 5,8,154,15,0,0.6,
reputation = 5,8,154,16,1,0.625,
reputation = 5,8,154,17,0,0.5882352941176471,
reputation = 5,8,154,18,1,0.6111111111111112,
reputation = 5,8,154,19,0,0.5789473684210527,
reputation = 5,8,154,20,0,0.55,
reputation = 5,8,154,21,1,0.5714285714285714,
reputation = 5,8,154,22,1,0.5909090909090909,
reputation = 5,8,154,23,0,0.5652173913043478,
reputation = 5,8,154,24,1,0.5833333333333334,
reputation = 5,8,154,25,1,0.6,1902.0
reputation = 5,8,155,1,1,1.0,
reputation = 5,8,155,2,1,1.0,
reputation = 5,8,155,3,0,0.6666666666666666,
reputation = 5,8,155,4,1,0.75,
reputation = 5,8,155,5,1,0.8,
reputation = 5,8,155,6,1,0.8333333333333334,
reputation = 5,8,155,7,1,0.8571428571428571,
reputation = 5,8,155,8,0,0.75,
reputation = 5,8,155,9,1,0.7777777777777778,
reputation = 5,8,155,10,1,0.8,
reputation = 5,8,155,11,1,0.8181818181818182,
reputation = 5,8,155,12,1,0.8333333333333334,
reputation = 5,8,155,13,0,0.7692307692307693,
reputation = 5,8,155,14,1,0.7857142857142857,
reputation = 5,8,155,15,0,0.7333333333333333,
reputation = 5,8,155,16,1,0.75,
reputation = 5,8,155,17,1,0.7647058823529411,
reputation = 5,8,155,18,1,0.7777777777777778,
reputation = 5,8,155,19,0,0.7368421052631579,
reputation = 5,8,155,20,1,0.75,
reputation = 5,8,155,21,0,0.7142857142857143,
reputation = 5,8,155,22,0,0.6818181818181818,
reputation = 5,8,155,23,0,0.6521739130434783,
reputation = 5,8,155,24,0,0.625,
reputation = 5,8,155,25,0,0.6,1608.0
reputation = 5,8,156,1,1,1.0,
reputation = 5,8,156,2,1,1.0,
reputation = 5,8,156,3,1,1.0,
reputation = 5,8,156,4,1,1.0,
reputation = 5,8,156,5,1,1.0,
reputation = 5,8,156,6,1,1.0,
reputation = 5,8,156,7,1,1.0,
reputation = 5,8,156,8,1,1.0,
reputation = 5,8,156,9,1,1.0,
reputation = 5,8,156,10,1,1.0,
reputation = 5,8,156,11,1,1.0,
reputation = 5,8,156,12,1,1.0,
reputation = 5,8,156,13,1,1.0,
reputation = 5,8,156,14,1,1.0,
reputation = 5,8,156,15,1,1.0,
reputation = 5,8,156,16,1,1.0,
reputation = 5,8,156,17,1,1.0,
reputation = 5,8,156,18,1,1.0,
reputation = 5,8,156,19,1,1.0,
reputation = 5,8,156,20,1,1.0,
reputation = 5,8,156,21,1,1.0,
reputation = 5,8,156,22,1,1.0,
reputation = 5,8,156,23,1,1.0,
reputation = 5,8,156,24,1,1.0,
reputation = 5,8,156,25,0,0.96,2167.0
reputation = 5,8,157,1,0,0.0,
reputation = 5,8,157,2,0,0.0,
reputation = 5,8,157,3,0,0.0,
reputation = 5,8,157,4,0,0.0,
reputation = 5,8,157,5,1,0.2,
reputation = 5,8,157,6,0,0.16666666666666666,
reputation = 5,8,157,7,0,0.14285714285714285,
reputation = 5,8,157,8,0,0.125,
reputation = 5,8,157,9,0,0.1111111111111111,
reputation = 5,8,157,10,0,0.1,
reputation = 5,8,157,11,0,0.09090909090909091,
reputation = 5,8,157,12,1,0.16666666666666666,
reputation = 5,8,157,13,0,0.15384615384615385,
reputation = 5,8,157,14,0,0.14285714285714285,
reputation = 5,8,157,15,0,0.13333333333333333,
reputation = 5,8,157,16,0,0.125,
reputation = 5,8,157,17,0,0.11764705882352941,
reputation = 5,8,157,18,0,0.1111111111111111,
reputation = 5,8,157,19,1,0.15789473684210525,
reputation = 5,8,157,20,0,0.15,
reputation = 5,8,157,21,0,0.14285714285714285,
reputation = 5,8,157,22,0,0.13636363636363635,
reputation = 5,8,157,23,0,0.13043478260869565,
reputation = 5,8,157,24,1,0.16666666666666666,
reputation = 5,8,157,25,0,0.16,2337.0
reputation = 5,8,158,1,1,1.0,
reputation = 5,8,158,2,0,0.5,
reputation = 5,8,158,3,1,0.6666666666666666,
reputation = 5,8,158,4,1,0.75,
reputation = 5,8,158,5,0,0.6,
reputation = 5,8,158,6,1,0.6666666666666666,
reputation = 5,8,158,7,1,0.7142857142857143,
reputation = 5,8,158,8,1,0.75,
reputation = 5,8,158,9,1,0.7777777777777778,
reputation = 5,8,158,10,0,0.7,
reputation = 5,8,158,11,0,0.6363636363636364,
reputation = 5,8,158,12,1,0.6666666666666666,
reputation = 5,8,158,13,1,0.6923076923076923,
reputation = 5,8,158,14,1,0.7142857142857143,
reputation = 5,8,158,15,1,0.7333333333333333,
reputation = 5,8,158,16,0,0.6875,
reputation = 5,8,158,17,0,0.6470588235294118,
reputation = 5,8,158,18,0,0.6111111111111112,
reputation = 5,8,158,19,1,0.631578947368421,
reputation = 5,8,158,20,1,0.65,
reputation = 5,8,158,21,1,0.6666666666666666,
reputation = 5,8,158,22,0,0.6363636363636364,
reputation = 5,8,158,23,1,0.6521739130434783,
reputation = 5,8,158,24,0,0.625,
reputation = 5,8,158,25,0,0.6,2483.0
reputation = 5,8,159,1,0,0.0,
reputation = 5,8,159,2,0,0.0,
reputation = 5,8,159,3,1,0.3333333333333333,
reputation = 5,8,159,4,0,0.25,
reputation = 5,8,159,5,1,0.4,
reputation = 5,8,159,6,0,0.3333333333333333,
reputation = 5,8,159,7,0,0.2857142857142857,
reputation = 5,8,159,8,0,0.25,
reputation = 5,8,159,9,1,0.3333333333333333,
reputation = 5,8,159,10,1,0.4,
reputation = 5,8,159,11,1,0.45454545454545453,
reputation = 5,8,159,12,0,0.4166666666666667,
reputation = 5,8,159,13,0,0.38461538461538464,
reputation = 5,8,159,14,1,0.42857142857142855,
reputation = 5,8,159,15,0,0.4,
reputation = 5,8,159,16,1,0.4375,
reputation = 5,8,159,17,0,0.4117647058823529,
reputation = 5,8,159,18,0,0.3888888888888889,
reputation = 5,8,159,19,0,0.3684210526315789,
reputation = 5,8,159,20,0,0.35,
reputation = 5,8,159,21,0,0.3333333333333333,
reputation = 5,8,159,22,0,0.3181818181818182,
reputation = 5,8,159,23,1,0.34782608695652173,
reputation = 5,8,159,24,0,0.3333333333333333,
reputation = 5,8,159,25,0,0.32,2332.0
reputation = 5,8,160,1,0,0.0,
reputation = 5,8,160,2,1,0.5,
reputation = 5,8,160,3,1,0.6666666666666666,
reputation = 5,8,160,4,1,0.75,
reputation = 5,8,160,5,1,0.8,
reputation = 5,8,160,6,1,0.8333333333333334,
reputation = 5,8,160,7,1,0.8571428571428571,
reputation = 5,8,160,8,0,0.75,
reputation = 5,8,160,9,1,0.7777777777777778,
reputation = 5,8,160,10,0,0.7,
reputation = 5,8,160,11,1,0.7272727272727273,
reputation = 5,8,160,12,1,0.75,
reputation = 5,8,160,13,1,0.7692307692307693,
reputation = 5,8,160,14,0,0.7142857142857143,
reputation = 5,8,160,15,1,0.7333333333333333,
reputation = 5,8,160,16,0,0.6875,
reputation = 5,8,160,17,1,0.7058823529411765,
reputation = 5,8,160,18,1,0.7222222222222222,
reputation = 5,8,160,19,1,0.7368421052631579,
reputation = 5,8,160,20,0,0.7,
reputation = 5,8,160,21,1,0.7142857142857143,
reputation = 5,8,160,22,1,0.7272727272727273,
reputation = 5,8,160,23,0,0.6956521739130435,
reputation = 5,8,160,24,0,0.6666666666666666,
reputation = 5,8,160,25,0,0.64,1548.0
reputation = 5,8,161,1,1,1.0,
reputation = 5,8,161,2,1,1.0,
reputation = 5,8,161,3,1,1.0,
reputation = 5,8,161,4,1,1.0,
reputation = 5,8,161,5,1,1.0,
reputation = 5,8,161,6,1,1.0,
reputation = 5,8,161,7,1,1.0,
reputation = 5,8,161,8,1,1.0,
reputation = 5,8,161,9,1,1.0,
reputation = 5,8,161,10,1,1.0,
reputation = 5,8,161,11,1,1.0,
reputation = 5,8,161,12,1,1.0,
reputation = 5,8,161,13,1,1.0,
reputation = 5,8,161,14,1,1.0,
reputation = 5,8,161,15,1,1.0,
reputation = 5,8,161,16,1,1.0,
reputation = 5,8,161,17,1,1.0,
reputation = 5,8,161,18,1,1.0,
reputation = 5,8,161,19,1,1.0,
reputation = 5,8,161,20,1,1.0,
reputation = 5,8,161,21,0,0.9523809523809523,
reputation = 5,8,161,22,0,0.9090909090909091,
reputation = 5,8,161,23,0,0.8695652173913043,
reputation = 5,8,161,24,0,0.8333333333333334,
reputation = 5,8,161,25,0,0.8,1218.0
reputation = 5,8,162,1,1,1.0,
reputation = 5,8,162,2,1,1.0,
reputation = 5,8,162,3,1,1.0,
reputation = 5,8,162,4,1,1.0,
reputation = 5,8,162,5,1,1.0,
reputation = 5,8,162,6,1,1.0,
reputation = 5,8,162,7,1,1.0,
reputation = 5,8,162,8,1,1.0,
reputation = 5,8,162,9,1,1.0,
reputation = 5,8,162,10,1,1.0,
reputation = 5,8,162,11,1,1.0,
reputation = 5,8,162,12,1,1.0,
reputation = 5,8,162,13,1,1.0,
reputation = 5,8,162,14,1,1.0,
reputation = 5,8,162,15,0,0.9333333333333333,
reputation = 5,8,162,16,1,0.9375,
reputation = 5,8,162,17,1,0.9411764705882353,
reputation = 5,8,162,18,1,0.9444444444444444,
reputation = 5,8,162,19,1,0.9473684210526315,
reputation = 5,8,162,20,1,0.95,
reputation = 5,8,162,21,0,0.9047619047619048,
reputation = 5,8,162,22,1,0.9090909090909091,
reputation = 5,8,162,23,1,0.9130434782608695,
reputation = 5,8,162,24,0,0.875,
reputation = 5,8,162,25,0,0.84,2175.0
reputation = 5,8,163,1,0,0.0,
reputation = 5,8,163,2,0,0.0,
reputation = 5,8,163,3,0,0.0,
reputation = 5,8,163,4,0,0.0,
reputation = 5,8,163,5,0,0.0,
reputation = 5,8,163,6,1,0.16666666666666666,
reputation = 5,8,163,7,0,0.14285714285714285,
reputation = 5,8,163,8,0,0.125,
reputation = 5,8,163,9,0,0.1111111111111111,
reputation = 5,8,163,10,0,0.1,
reputation = 5,8,163,11,1,0.18181818181818182,
reputation = 5,8,163,12,1,0.25,
reputation = 5,8,163,13,0,0.23076923076923078,
reputation = 5,8,163,14,0,0.21428571428571427,
reputation = 5,8,163,15,0,0.2,
reputation = 5,8,163,16,0,0.1875,
reputation = 5,8,163,17,0,0.17647058823529413,
reputation = 5,8,163,18,1,0.2222222222222222,
reputation = 5,8,163,19,0,0.21052631578947367,
reputation = 5,8,163,20,0,0.2,
reputation = 5,8,163,21,0,0.19047619047619047,
reputation = 5,8,163,22,0,0.18181818181818182,
reputation = 5,8,163,23,0,0.17391304347826086,
reputation = 5,8,163,24,1,0.20833333333333334,
reputation = 5,8,163,25,0,0.2,1817.0
reputation = 5,8,164,1,0,0.0,
reputation = 5,8,164,2,0,0.0,
reputation = 5,8,164,3,0,0.0,
reputation = 5,8,164,4,0,0.0,
reputation = 5,8,164,5,1,0.2,
reputation = 5,8,164,6,0,0.16666666666666666,
reputation = 5,8,164,7,1,0.2857142857142857,
reputation = 5,8,164,8,0,0.25,
reputation = 5,8,164,9,1,0.3333333333333333,
reputation = 5,8,164,10,0,0.3,
reputation = 5,8,164,11,0,0.2727272727272727,
reputation = 5,8,164,12,1,0.3333333333333333,
reputation = 5,8,164,13,1,0.38461538461538464,
reputation = 5,8,164,14,0,0.35714285714285715,
reputation = 5,8,164,15,0,0.3333333333333333,
reputation = 5,8,164,16,1,0.375,
reputation = 5,8,164,17,0,0.35294117647058826,
reputation = 5,8,164,18,0,0.3333333333333333,
reputation = 5,8,164,19,0,0.3157894736842105,
reputation = 5,8,164,20,0,0.3,
reputation = 5,8,164,21,1,0.3333333333333333,
reputation = 5,8,164,22,1,0.36363636363636365,
reputation = 5,8,164,23,0,0.34782608695652173,
reputation = 5,8,164,24,0,0.3333333333333333,
reputation = 5,8,164,25,0,0.32,2720.0
reputation = 5,8,165,1,1,1.0,
reputation = 5,8,165,2,1,1.0,
reputation = 5,8,165,3,1,1.0,
reputation = 5,8,165,4,1,1.0,
reputation = 5,8,165,5,1,1.0,
reputation = 5,8,165,6,1,1.0,
reputation = 5,8,165,7,1,1.0,
reputation = 5,8,165,8,1,1.0,
reputation = 5,8,165,9,0,0.8888888888888888,
reputation = 5,8,165,10,1,0.9,
reputation = 5,8,165,11,1,0.9090909090909091,
reputation = 5,8,165,12,1,0.9166666666666666,
reputation = 5,8,165,13,1,0.9230769230769231,
reputation = 5,8,165,14,1,0.9285714285714286,
reputation = 5,8,165,15,1,0.9333333333333333,
reputation = 5,8,165,16,1,0.9375,
reputation = 5,8,165,17,1,0.9411764705882353,
reputation = 5,8,165,18,1,0.9444444444444444,
reputation = 5,8,165,19,1,0.9473684210526315,
reputation = 5,8,165,20,1,0.95,
reputation = 5,8,165,21,0,0.9047619047619048,
reputation = 5,8,165,22,1,0.9090909090909091,
reputation = 5,8,165,23,1,0.9130434782608695,
reputation = 5,8,165,24,1,0.9166666666666666,
reputation = 5,8,165,25,1,0.92,1191.0
reputation = 5,8,166,1,0,0.0,
reputation = 5,8,166,2,1,0.5,
reputation = 5,8,166,3,1,0.6666666666666666,
reputation = 5,8,166,4,0,0.5,
reputation = 5,8,166,5,1,0.6,
reputation = 5,8,166,6,1,0.6666666666666666,
reputation = 5,8,166,7,1,0.7142857142857143,
reputation = 5,8,166,8,1,0.75,
reputation = 5,8,166,9,0,0.6666666666666666,
reputation = 5,8,166,10,1,0.7,
reputation = 5,8,166,11,0,0.6363636363636364,
reputation = 5,8,166,12,1,0.6666666666666666,
reputation = 5,8,166,13,0,0.6153846153846154,
reputation = 5,8,166,14,1,0.6428571428571429,
reputation = 5,8,166,15,0,0.6,
reputation = 5,8,166,16,1,0.625,
reputation = 5,8,166,17,1,0.6470588235294118,
reputation = 5,8,166,18,1,0.6666666666666666,
reputation = 5,8,166,19,1,0.6842105263157895,
reputation = 5,8,166,20,0,0.65,
reputation = 5,8,166,21,0,0.6190476190476191,
reputation = 5,8,166,22,0,0.5909090909090909,
reputation = 5,8,166,23,1,0.6086956521739131,
